Memory Length,4000,
Trigger Level,0.00000e+00,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,5.00000e-01,
Vertical Position,-1.46000e+00,
Horizontal Units,S,
Horizontal Scale,2.50000e-04,
Horizontal Position,1.1880000e-02,
Horizontal Mode,Main,
Sampling Period,1.00000e-06,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
1.020600e-2,2.00e-2,
1.020700e-2,2.00e-2,
1.020800e-2,2.00e-2,
1.020900e-2,4.00e-2,
1.021000e-2,4.00e-2,
1.021100e-2,2.00e-2,
1.021200e-2,2.00e-2,
1.021300e-2,2.00e-2,
1.021400e-2,2.00e-2,
1.021500e-2,4.00e-2,
1.021600e-2,4.00e-2,
1.021700e-2,2.00e-2,
1.021800e-2,2.00e-2,
1.021900e-2,2.00e-2,
1.022000e-2,2.00e-2,
1.022100e-2,2.00e-2,
1.022200e-2,2.00e-2,
1.022300e-2,0.00e+0,
1.022400e-2,0.00e+0,
1.022500e-2,2.00e-2,
1.022600e-2,2.00e-2,
1.022700e-2,4.00e-2,
1.022800e-2,4.00e-2,
1.022900e-2,0.00e+0,
1.023000e-2,0.00e+0,
1.023100e-2,2.00e-2,
1.023200e-2,2.00e-2,
1.023300e-2,4.00e-2,
1.023400e-2,4.00e-2,
1.023500e-2,0.00e+0,
1.023600e-2,0.00e+0,
1.023700e-2,2.00e-2,
1.023800e-2,2.00e-2,
1.023900e-2,2.00e-2,
1.024000e-2,2.00e-2,
1.024100e-2,4.00e-2,
1.024200e-2,4.00e-2,
1.024300e-2,2.00e-2,
1.024400e-2,2.00e-2,
1.024500e-2,2.00e-2,
1.024600e-2,2.00e-2,
1.024700e-2,2.00e-2,
1.024800e-2,2.00e-2,
1.024900e-2,2.00e-2,
1.025000e-2,2.00e-2,
1.025100e-2,2.00e-2,
1.025200e-2,2.00e-2,
1.025300e-2,2.00e-2,
1.025400e-2,2.00e-2,
1.025500e-2,2.00e-2,
1.025600e-2,2.00e-2,
1.025700e-2,2.00e-2,
1.025800e-2,2.00e-2,
1.025900e-2,4.00e-2,
1.026000e-2,4.00e-2,
1.026100e-2,0.00e+0,
1.026200e-2,0.00e+0,
1.026300e-2,4.00e-2,
1.026400e-2,4.00e-2,
1.026500e-2,2.00e-2,
1.026600e-2,2.00e-2,
1.026700e-2,4.00e-2,
1.026800e-2,4.00e-2,
1.026900e-2,2.00e-2,
1.027000e-2,2.00e-2,
1.027100e-2,2.00e-2,
1.027200e-2,2.00e-2,
1.027300e-2,2.00e-2,
1.027400e-2,2.00e-2,
1.027500e-2,2.00e-2,
1.027600e-2,2.00e-2,
1.027700e-2,4.00e-2,
1.027800e-2,4.00e-2,
1.027900e-2,4.00e-2,
1.028000e-2,4.00e-2,
1.028100e-2,2.00e-2,
1.028200e-2,2.00e-2,
1.028300e-2,2.00e-2,
1.028400e-2,2.00e-2,
1.028500e-2,4.00e-2,
1.028600e-2,4.00e-2,
1.028700e-2,0.00e+0,
1.028800e-2,0.00e+0,
1.028900e-2,4.00e-2,
1.029000e-2,4.00e-2,
1.029100e-2,0.00e+0,
1.029200e-2,0.00e+0,
1.029300e-2,4.00e-2,
1.029400e-2,4.00e-2,
1.029500e-2,0.00e+0,
1.029600e-2,0.00e+0,
1.029700e-2,2.00e-2,
1.029800e-2,2.00e-2,
1.029900e-2,0.00e+0,
1.030000e-2,0.00e+0,
1.030100e-2,2.00e-2,
1.030200e-2,2.00e-2,
1.030300e-2,2.00e-2,
1.030400e-2,2.00e-2,
1.030500e-2,2.00e-2,
1.030600e-2,2.00e-2,
1.030700e-2,2.00e-2,
1.030800e-2,2.00e-2,
1.030900e-2,2.00e-2,
1.031000e-2,2.00e-2,
1.031100e-2,4.00e-2,
1.031200e-2,4.00e-2,
1.031300e-2,2.00e-2,
1.031400e-2,2.00e-2,
1.031500e-2,2.00e-2,
1.031600e-2,2.00e-2,
1.031700e-2,4.00e-2,
1.031800e-2,4.00e-2,
1.031900e-2,2.00e-2,
1.032000e-2,2.00e-2,
1.032100e-2,4.00e-2,
1.032200e-2,4.00e-2,
1.032300e-2,2.00e-2,
1.032400e-2,2.00e-2,
1.032500e-2,2.00e-2,
1.032600e-2,2.00e-2,
1.032700e-2,2.00e-2,
1.032800e-2,2.00e-2,
1.032900e-2,2.00e-2,
1.033000e-2,2.00e-2,
1.033100e-2,4.00e-2,
1.033200e-2,4.00e-2,
1.033300e-2,2.00e-2,
1.033400e-2,2.00e-2,
1.033500e-2,0.00e+0,
1.033600e-2,0.00e+0,
1.033700e-2,2.00e-2,
1.033800e-2,2.00e-2,
1.033900e-2,2.00e-2,
1.034000e-2,2.00e-2,
1.034100e-2,4.00e-2,
1.034200e-2,4.00e-2,
1.034300e-2,0.00e+0,
1.034400e-2,0.00e+0,
1.034500e-2,2.00e-2,
1.034600e-2,2.00e-2,
1.034700e-2,2.00e-2,
1.034800e-2,2.00e-2,
1.034900e-2,2.00e-2,
1.035000e-2,2.00e-2,
1.035100e-2,4.00e-2,
1.035200e-2,4.00e-2,
1.035300e-2,2.00e-2,
1.035400e-2,2.00e-2,
